S.no,BR.,Bus No,Route No.,Place,Type,Arr. Time,Dep. Time,To,From,Via
2208,MCB,58N2346,77B,U,SLF,0,5.53,M.G.R.BUSSTAND,ARA,SIM
2209,MCB,58N2346,77B,U,SLF,6.48,7.08,M.G.R.BUSSTAND,ARA,SIM
2210,MCB,58N2346,77B,U,SLF,8.13,8.18,M.G.R.BUSSTAND,ARA,SIM
2211,MCB,58N2346,77B,U,SLF,9.23,9.28,M.G.R.BUSSTAND,ARA,SIM
2212,MCB,58N2346,77B,U,SLF,10.33,10.38,M.G.R.BUSSTAND,ARA,SIM
2213,MCB,58N2346,77B,U,SLF,11.53,11.58,M.G.R.BUSSTAND,ARA,SIM
2214,MCB,58N2346,77B,U,SLF,13.03,13.08,M.G.R.BUSSTAND,ARA,SIM
2215,MCB,58N2346,77B,U,SLF,14.23,14.28,M.G.R.BUSSTAND,ARA,SIM
2216,MCB,58N2346,77B,U,SLF,15.43,15.48,M.G.R.BUSSTAND,ARA,SIM
2217,MCB,58N2346,77B,U,SLF,16.53,16.58,M.G.R.BUSSTAND,ARA,SIM
2218,MCB,58N2346,77B,U,SLF,18.03,18.08,M.G.R.BUSSTAND,ARA,SIM
2219,MCB,58N2346,77B,U,SLF,19.13,19.18,M.G.R.BUSSTAND,ARA,SIM
2220,MCB,58N2346,77B,U,SLF,20.33,20.38,M.G.R.BUSSTAND,ARA,SIM
2221,MCB,58N2346,77B,U,SLF,21.43,21.48,M.G.R.BUSSTAND,ARA,SIM
2222,ENR,58N2347,77BA,F,SLF,0,5.28,M.G.R.BUSSTAND,ARA,SIM
2223,ENR,58N2347,77BA,F,SLF,6.33,6.38,M.G.R.BUSSTAND,ARA,SIM
2224,ENR,58N2347,77BA,F,SLF,7.48,7.51,M.G.R.BUSSTAND,ARA,SIM
2225,ENR,58N2347,77BA,F,SLF,8.54,8.57,M.G.R.BUSSTAND,ARA,SIM
2226,ENR,58N2347,77BA,F,SLF,10,10.03,M.G.R.BUSSTAND,ARA,SIM
2227,ENR,58N2347,77BA,F,SLF,11.06,11.09,M.G.R.BUSSTAND,ARA,SIM
2228,ENR,58N2347,77BA,F,SLF,12.19,12.24,M.G.R.BUSSTAND,ARA,SIM
2229,ENR,58N2347,77BA,F,SLF,13.34,13.44,M.G.R.BUSSTAND,ARA,SIM
2230,ENR,58N2347,77BA,F,SLF,14.49,14.54,M.G.R.BUSSTAND,ARA,SIM
2231,ENR,58N2347,77BA,F,SLF,16.04,16.07,M.G.R.BUSSTAND,ARA,SIM
2232,ENR,58N2347,77BA,F,SLF,17.1,17.13,M.G.R.BUSSTAND,ARA,SIM
2233,ENR,58N2347,77BA,F,SLF,18.16,18.19,M.G.R.BUSSTAND,ARA,SIM
2234,ENR,58N2347,77BA,F,SLF,19.22,19.25,M.G.R.BUSSTAND,ARA,SIM
2235,ENR,58N2347,77BA,F,SLF,20.35,20.4,M.G.R.BUSSTAND,ARA,SIM
2236,MLR,58N1654,75A,D,SLF,6.15,6.2,MELUR,ARA,SIM
2237,MLR,58N1654,75A,D,SLF,8.35,8.5,MELUR,ARA,SIM
2238,MLR,58N1654,75A,D,SLF,11.05,11.1,MELUR,ARA,SIM
2239,MLR,58N1654,75A,D,SLF,13.25,13.45,MELUR,ARA,SIM
2240,MLR,58N1654,75A,D,SLF,16,16.05,MELUR,ARA,SIM
2241,MLR,58N1654,75A,D,SLF,18.2,18.25,MELUR,ARA,SIM
2242,MLR,58N1654,75A,D,SLF,20.4,21,MELUR,ARA,SIM
2243,PON,58N1688,75A,B,SLF,10.45,10.5,MELUR,ARA,SIM
2244,BCB,58N1713,66J,B,SLF,6.5,7,THIRUVATHAVUR,ARA,SIM
2245,BCB,58N1713,66J,B,SLF,9.4,9.45,THIRUVATHAVUR,ARA,SIM
2246,BCB,58N1713,66J,B,SLF,12.2,12.35,THIRUVATHAVUR,ARA,SIM
2247,BCB,58N1713,66J,B,SLF,15,15.05,THIRUVATHAVUR,ARA,SIM
2248,BCB,58N1713,66J,B,SLF,18,18.3,THIRUVATHAVUR,ARA,SIM
2249,BCB,58N1713,66J,B,SLF,21,21.05,THIRUVATHAVUR,ARA,SIM
2250,BCB,58N1780,66J,A,SLF,5.33,5.35,THIRUVATHAVUR,ARA,SIM
2251,BCB,58N1780,66J,A,SLF,8.05,8.1,THIRUVATHAVUR,ARA,SIM
2252,BCB,58N1780,66J,A,SLF,10.5,11,THIRUVATHAVUR,ARA,SIM
2253,BCB,58N1780,66J,A,SLF,13.35,14,THIRUVATHAVUR,ARA,SIM
2254,BCB,58N1780,66J,A,SLF,16.3,16.45,THIRUVATHAVUR,ARA,SIM
2255,BCB,58N1780,66J,A,SLF,19.15,19.4,THIRUVATHAVUR,ARA,SIM
2256,PDR,58N1635,77G,Q,SLF,7.1,7.22,VALAR,ARA,SIM
2257,PDR,58N1635,77G,Q,SLF,10.03,10.12,VALAR,ARA,SIM
2258,PDR,58N1635,77G,Q,SLF,16,16.07,VALAR,ARA,SIM
2259,PDR,58N1635,77G,Q,SLF,20.32,20.5,VALAR,ARA,SIM
2260,PDR,58N1460,77A,E,SLF,6.35,6.4,VANDIYUR,ARA,SIM
2261,PDR,58N1460,77A,E,SLF,8.05,8.1,VANDIYUR,ARA,SIM
2262,PDR,58N1460,77A,E,SLF,9.25,9.3,VANDIYUR,ARA,SIM
2263,PDR,58N1460,77A,E,SLF,10.45,10.5,VANDIYUR,ARA,SIM
2264,PDR,58N1460,77A,E,SLF,14.53,15,VANDIYUR,ARA,SIM
2265,PDR,58N1460,77A,E,SLF,16.3,16.35,VANDIYUR,ARA,SIM
2266,PDR,58N1460,77A,E,SLF,17.5,17.55,VANDIYUR,ARA,SIM
2267,PDR,58N1460,77A,E,SLF,19.1,19.15,VANDIYUR,ARA,SIM
2268,PDR,58N1460,77A,E,SLF,20.3,20.35,VANDIYUR,ARA,SIM
2269,TPK,58N1558,4J,D,SLF,7.1,7.25,ANUPPANADI, M.G.R.BUSSTAND,THEPPAKULAM
2270,TPK,58N1558,4J,D,SLF,15.35,15.5,ANUPPANADI, M.G.R.BUSSTAND,THEPPAKULAM
2271,BCB,58N1748,4CM,B,SLF,6.3,6.35,CHINNA KANMAI, M.G.R.BUSSTAND,THEPPAKULAM
2272,BCB,58N1748,4CM,B,SLF,15.45,15.5,CHINNA KANMAI, M.G.R.BUSSTAND,THEPPAKULAM
2273,TPM,58N1456,99M,B,SLF,10.25,10.4,EDAIKATTUR, M.G.R.BUSSTAND,THEPPAKULAM
2274,TPM,58N1456,99M,B,SLF,16.55,17.15,EDAIKATTUR, M.G.R.BUSSTAND,THEPPAKULAM
2275,SIP,58N0982,C3,B,SLF,0,5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2276,SIP,58N0982,C3,B,SLF,5,6.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2277,SIP,58N0982,C3,B,SLF,6.2,7.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2278,SIP,58N0982,C3,B,SLF,7.5,9.1,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2279,SIP,58N0982,C3,B,SLF,9.1,10.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2280,SIP,58N0982,C3,B,SLF,10.3,11.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2281,SIP,58N0982,C3,B,SLF,11.5,13.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2282,SIP,58N0982,C3,B,SLF,13.3,14.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2283,SIP,58N0982,C3,B,SLF,14.5,16.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2284,SIP,58N0982,C3,B,SLF,16.15,17.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2285,SIP,58N0982,C3,B,SLF,17.3,19.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2286,SIP,58N0982,C3,B,SLF,19.2,20.35,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2287,PDR,58N1608,C3,D,ORD,5.1,5.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2288,PDR,58N1608,C3,D,ORD,5.15,6.35,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2289,PDR,58N1608,C3,D,ORD,6.35,8.05,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2290,PDR,58N1608,C3,D,ORD,8.05,9.25,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2291,PDR,58N1608,C3,D,ORD,9.25,10.45,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2292,PDR,58N1608,C3,D,ORD,10.45,12.05,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2293,PDR,58N1608,C3,D,ORD,12.05,13.45,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2294,PDR,58N1608,C3,D,ORD,13.45,15.05,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2295,PDR,58N1608,C3,D,ORD,15.05,16.35,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2296,PDR,58N1608,C3,D,ORD,16.35,18,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2297,PDR,58N1608,C3,D,ORD,18,19.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2298,PDR,58N1608,C3,D,ORD,19.3,20.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2299,PON,58N1706,C3,A,SLF,0,5.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2300,PON,58N1706,C3,A,SLF,5.3,6.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2301,PON,58N1706,C3,A,SLF,6.5,8.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2302,PON,58N1706,C3,A,SLF,8.2,9.4,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2303,PON,58N1706,C3,A,SLF,9.4,11,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2304,PON,58N1706,C3,A,SLF,12.2,14,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2305,PON,58N1706,C3,A,SLF,14,15.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2306,PON,58N1706,C3,A,SLF,15.2,16.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2307,PON,58N1706,C3,A,SLF,16.5,18.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2308,PON,58N1706,C3,A,SLF,18.15,19.4,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2309,BCB,58N1722,C3,E,SLF,0,6,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2310,BCB,58N1722,C3,E,SLF,6,7.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2311,BCB,58N1722,C3,E,SLF,7.2,8.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2312,BCB,58N1722,C3,E,SLF,8.5,10.1,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2313,BCB,58N1722,C3,E,SLF,10.1,11.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2314,BCB,58N1722,C3,E,SLF,12.5,14.3,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2315,BCB,58N1722,C3,E,SLF,14.3,15.5,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2316,BCB,58N1722,C3,E,SLF,15.5,17.2,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2317,BCB,58N1722,C3,E,SLF,17.2,18.45,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2318,BCB,58N1722,C3,E,SLF,18.45,20,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2319,BCB,58N1778,C3,C,SLF,0,5.45,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2320,BCB,58N1778,C3,C,SLF,5.45,7.05,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2321,BCB,58N1778,C3,C,SLF,7.05,8.35,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2322,BCB,58N1778,C3,C,SLF,8.35,9.55,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2323,BCB,58N1778,C3,C,SLF,9.55,11.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2324,BCB,58N1778,C3,C,SLF,12.35,14.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2325,BCB,58N1778,C3,C,SLF,14.15,15.35,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2326,BCB,58N1778,C3,C,SLF,15.35,17,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2327,BCB,58N1778,C3,C,SLF,17,18.25,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2328,BCB,58N1778,C3,C,SLF,18.25,20.15,M.G.R.BUSSTAND, M.G.R.BUSSTAND,THEPPAKULAM
2329,PON,58N1706,4C/C3,A,SLF,11,12.2,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2330,PON,58N1706,4C/C3,A,SLF,19.4,20.55,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2331,BCB,58N1722,4C/C3,E,SLF,11.3,12.5,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2332,BCB,58N1722,4C/C3,E,SLF,20,21.25,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2333,BCB,58N1778,4C/C3,C,SLF,11.15,12.35,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2334,BCB,58N1778,4C/C3,C,SLF,20.15,21.3,PBS, M.G.R.BUSSTAND,THEPPAKULAM
2335,TPM,58N1456,99P,B,SLF,13.35,13.4,THIRUPPUVANAM, M.G.R.BUSSTAND,THEPPAKULAM
2336,TPM,58N1456,32B/,B,SLF,20.2,20.3,THIRUPPUVANAM, M.G.R.BUSSTAND,THEPPAKULAM
2337,TMG,58N0714,48GA,A,EXP,19.2,19.25,RAYAPALAYAM,ARA,TMG
2338,TMG,58N0714,48,A,EXP,13.05,13.1,THIRUMANGALAM,ARA,TMG
2339,TMG,58N0714,48EB,A,EXP,17.3,17.35,THIRUMANGALAM,ARA,TMG
2340,ENR,58N1432,48,B,SLF,0,6.1,THIRUMANGALAM,ARA,TMG
2341,ENR,58N1432,48,B,SLF,7.55,8.1,THIRUMANGALAM,ARA,TMG
2342,ENR,58N1432,48,B,SLF,9.55,10,THIRUMANGALAM,ARA,TMG
2343,ENR,58N1432,48,B,SLF,11.45,12,THIRUMANGALAM,ARA,TMG
2344,ENR,58N1432,48,B,SLF,13.45,13.5,THIRUMANGALAM,ARA,TMG
2345,ENR,58N1432,48,B,SLF,15.35,15.5,THIRUMANGALAM,ARA,TMG
2346,ENR,58N1432,48,B,SLF,17.35,17.5,THIRUMANGALAM,ARA,TMG
2347,ENR,58N1432,48,B,SLF,19.35,19.4,THIRUMANGALAM,ARA,TMG
2348,ENR,58N1432,48,B,SLF,21.25,21.4,THIRUMANGALAM,ARA,TMG
2349,ENR,58N1472,48,C,SLF,0,5,THIRUMANGALAM,ARA,TMG
2350,ENR,58N1472,48,C,SLF,6.45,7,THIRUMANGALAM,ARA,TMG
2351,ENR,58N1472,48,C,SLF,8.45,8.5,THIRUMANGALAM,ARA,TMG
2352,ENR,58N1472,48,C,SLF,10.35,10.5,THIRUMANGALAM,ARA,TMG
2353,ENR,58N1472,48,C,SLF,12.35,12.4,THIRUMANGALAM,ARA,TMG
2354,ENR,58N1472,48,C,SLF,14.25,14.4,THIRUMANGALAM,ARA,TMG
2355,ENR,58N1472,48,C,SLF,16.25,16.4,THIRUMANGALAM,ARA,TMG
2356,ENR,58N1472,48,C,SLF,18.25,18.3,THIRUMANGALAM,ARA,TMG
2357,ENR,58N1472,48,C,SLF,20.15,20.3,THIRUMANGALAM,ARA,TMG
2358,ENR,58N1478,48,F,SLF,0,5.4,THIRUMANGALAM,ARA,TMG
2359,ENR,58N1478,48,F,SLF,7.25,7.4,THIRUMANGALAM,ARA,TMG
2360,ENR,58N1478,48,F,SLF,9.25,9.3,THIRUMANGALAM,ARA,TMG
2361,ENR,58N1478,48,F,SLF,11.15,11.3,THIRUMANGALAM,ARA,TMG
2362,ENR,58N1478,48,F,SLF,13.15,13.2,THIRUMANGALAM,ARA,TMG
2363,ENR,58N1478,48,F,SLF,15.05,15.2,THIRUMANGALAM,ARA,TMG
2364,ENR,58N1478,48,F,SLF,17.05,17.2,THIRUMANGALAM,ARA,TMG
2365,ENR,58N1478,48,F,SLF,19.05,19.1,THIRUMANGALAM,ARA,TMG
2366,ENR,58N1478,48,F,SLF,20.55,21.1,THIRUMANGALAM,ARA,TMG
2367,TMG,58N1492,48,A,SLF,10.3,10.35,THIRUMANGALAM,ARA,TMG
2368,TMG,58N1492,48,A,SLF,13,13.05,THIRUMANGALAM,ARA,TMG
2369,TMG,58N1492,48O,A,SLF,19.4,19.5,THIRUMANGALAM,ARA,TMG
2370,TMG,58N1492,48,A,SLF,21.55,22,THIRUMANGALAM,ARA,TMG
2371,MCB,58N1618,48,A,SLF,0,12.45,THIRUMANGALAM,ARA,TMG
2372,ENR,58N1622,48,I,SLF,0,5.2,THIRUMANGALAM,ARA,TMG
2373,ENR,58N1622,48,I,SLF,7.05,7.2,THIRUMANGALAM,ARA,TMG
2374,ENR,58N1622,48,I,SLF,9.05,9.1,THIRUMANGALAM,ARA,TMG
2375,ENR,58N1622,48,I,SLF,10.55,11.1,THIRUMANGALAM,ARA,TMG
2376,ENR,58N1622,48,I,SLF,12.55,13,THIRUMANGALAM,ARA,TMG
2377,ENR,58N1622,48,I,SLF,14.45,15,THIRUMANGALAM,ARA,TMG
2378,ENR,58N1622,48,I,SLF,16.45,17,THIRUMANGALAM,ARA,TMG
2379,ENR,58N1622,48,I,SLF,18.45,18.5,THIRUMANGALAM,ARA,TMG
2380,ENR,58N1622,48,I,SLF,20.35,20.5,THIRUMANGALAM,ARA,TMG
2381,TMG,58N1661,48,M,SLF,5.55,6,THIRUMANGALAM,ARA,TMG
2382,TMG,58N1661,48,M,SLF,7.45,8,THIRUMANGALAM,ARA,TMG
2383,TMG,58N1661,48,M,SLF,9.45,9.5,THIRUMANGALAM,ARA,TMG
2384,TMG,58N1661,48,M,SLF,11.35,11.5,THIRUMANGALAM,ARA,TMG
2385,TMG,58N1661,48,M,SLF,13.35,13.4,THIRUMANGALAM,ARA,TMG
2386,TMG,58N1661,48,M,SLF,15.25,15.4,THIRUMANGALAM,ARA,TMG
2387,TMG,58N1661,48,M,SLF,17.25,17.4,THIRUMANGALAM,ARA,TMG
2388,TMG,58N1661,48,M,SLF,19.25,19.3,THIRUMANGALAM,ARA,TMG
2389,TMG,58N1661,48,M,SLF,21.15,21.3,THIRUMANGALAM,ARA,TMG
2390,ENR,58N2320,48,E,SLF,0,4.4,THIRUMANGALAM,ARA,TMG
2391,ENR,58N2320,48,E,SLF,6.25,6.4,THIRUMANGALAM,ARA,TMG
2392,ENR,58N2320,48,E,SLF,8.25,8.3,THIRUMANGALAM,ARA,TMG
2393,ENR,58N2320,48,E,SLF,10.15,10.3,THIRUMANGALAM,ARA,TMG
2394,ENR,58N2320,48,E,SLF,12.15,12.2,THIRUMANGALAM,ARA,TMG
2395,ENR,58N2320,48,E,SLF,14.05,14.2,THIRUMANGALAM,ARA,TMG
2396,ENR,58N2320,48,E,SLF,16.05,16.2,THIRUMANGALAM,ARA,TMG
2397,ENR,58N2320,48,E,SLF,18.05,18.1,THIRUMANGALAM,ARA,TMG
2398,ENR,58N2320,48,E,SLF,19.55,20.1,THIRUMANGALAM,ARA,TMG
